race_cat,race,age_bin,age_cat,date,date_start,age,pop,all_covid,all_pop,covid_prop,pop_prop,week_from_start,lm_mean,lm_se,lm_lower,lm_upper
Latino,hispanic,all_ages,All,2020-08-11,2020-08-05,999,15579752,934,39361770,0.5278372591006424,0.39580923317218714,23,0.5234508857185398,0.006895691592811874,0.5099353301966285,0.5369664412404511
Latino,hispanic,all_ages,All,2020-08-18,2020-08-12,999,15581454,819,39360692,0.518925518925519,0.3958633145982291,24,0.5197629056491979,0.0067349625020411245,0.5065623791451973,0.5329634321531985
Latino,hispanic,all_ages,All,2020-08-25,2020-08-19,999,15583158,776,39359616,0.4948453608247423,0.3959174296822408,25,0.5156215327546302,0.006592425332925499,0.5027003791020962,0.5285426864071642
Latino,hispanic,all_ages,All,2020-09-01,2020-08-26,999,15584860,696,39358538,0.46264367816091956,0.3959715170314507,26,0.5111546808199442,0.006471603557530907,0.49847033784718364,0.52383902379270475
Latino,hispanic,all_ages,All,2020-09-08,2020-09-02,999,15586558,552,39357460,0.4692028985507246,0.3960255057109885,27,0.50648130972364,0.006373310631253702,0.49398962088638276,0.5189729985608973
Latino,hispanic,all_ages,All,2020-09-15,2020-09-09,999,15588267,514,39356384,0.49221789883268485,0.3960797567174871,28,0.5017114254376073,0.00629565153650774,0.4893719484260521,0.5140509024491624
Latino,hispanic,all_ages,All,2020-09-22,2020-09-16,999,15589967,444,39355307,0.481981981981982,0.3961337920702791,29,0.4969460800271265,0.0062343321631143,0.48472678898742244,0.5091653710668305
Latino,hispanic,all_ages,All,2020-09-29,2020-09-23,999,15591670,407,39354229,0.47174447174447176,0.39618791667853537,30,0.49227737165086943,0.006183211614888743,0.4801582768856875,0.5043964664160514
Latino,hispanic,all_ages,All,2020-10-06,2020-09-30,999,15593370,370,39353153,0.5378378378378378,0.39624194788153316,31,0.4877884445609001,0.00613499035953303,0.47576386345621535,0.49981302566558483
Latino,hispanic,all_ages,All,2020-10-13,2020-10-07,999,15595075,332,39352074,0.48493975903614456,0.39629613930894725,32,0.4835534891026716,0.006081921213567611,0.4716329235240791,0.4954740546812641
Latino,hispanic,all_ages,All,2020-10-20,2020-10-14,999,15596774,287,39350996,0.4529616724738676,0.39635017116212257,33,0.4796377417150292,0.006016457349288025,0.4678454853104247,0.4914299981196337
Latino,hispanic,all_ages,All,2020-10-27,2020-10-21,999,15598479,304,39349922,0.48355263157894735,0.39640431815849597,34,0.4760974849302083,0.005931794441949019,0.46447116782398823,0.4877238020364284
Latino,hispanic,all_ages,All,2020-11-03,2020-10-28,999,15600183,336,39348844,0.4851190476190476,0.39645848299889064,35,0.47298004737383637,0.005822304902622337,0.4615683297646966,0.48439176498297615
Latino,hispanic,all_ages,All,2020-11-10,2020-11-04,999,15601886,359,39347767,0.4596100278551532,0.396512615315629,36,0.4703238037649312,0.0056838915200374774,0.45918337638565776,0.48146423114420467
Latino,hispanic,all_ages,All,2020-11-17,2020-11-11,999,15603586,557,39346689,0.47755834829443444,0.39656668442927945,37,0.4681581749159026,0.005514305434707804,0.45735013626387533,0.4789662135679299
Latino,hispanic,all_ages,All,2020-11-24,2020-11-18,999,15605290,676,39345614,0.4526627218934911,0.39662082792760583,38,0.46650362773254783,0.005313483680339012,0.45608919971908335,0.4769180557460123
Latino,hispanic,all_ages,All,2020-12-01,2020-11-25,999,15606991,968,39344537,0.43388429752066116,0.3966749182993309,39,0.4653716752140604,0.005083969138418949,0.4554070957027593,0.47533625472536156
Latino,hispanic,all_ages,All,2020-12-08,2020-12-02,999,15608693,1618,39343460,0.42830655129789863,0.3967290370496138,40,0.4647648764530209,0.0048314808783512676,0.4552951739314524,0.47423457897458937
Latino,hispanic,all_ages,All,2020-12-15,2020-12-09,999,15610397,2295,39342383,0.4326797385620915,0.39678320959866614,41,0.46467683663540216,0.004565694123474765,0.4557280761533916,0.4736255971174127
Latino,hispanic,all_ages,All,2020-12-22,2020-12-16,999,15612099,3346,39341304,0.4548714883442917,0.39683735445068113,42,0.465092207040569,0.004301227760705892,0.45666180062958545,0.4735226134515525
Latino,hispanic,all_ages,All,2020-12-29,2020-12-23,999,15613800,4257,39340228,0.4615926708949965,0.39689144658744735,43,0.46598668504127505,0.004058631293863359,0.45803176770530285,0.47394160237724725
Latino,hispanic,all_ages,All,2021-01-05,2020-12-30,999,15615503,5017,39339150,0.4670121586605541,0.39694561270388407,44,0.4673270141036674,0.0038646711364119625,0.45975225867629993,0.47490176953103486
Latino,hispanic,all_ages,All,2021-01-12,2021-01-06,999,15617205,5168,39338073,0.47658668730650156,0.39699974627633644,45,0.46907098378728196,0.003750464246543037,0.4617200738640576,0.4764218937105063
Latino,hispanic,all_ages,All,2021-01-19,2021-01-13,999,15618909,4732,39336995,0.47781065088757396,0.39705394374938907,46,0.4711674297450459,0.003745856680959301,0.4638255506503657,0.4785093088397261
Latino,hispanic,all_ages,All,2021-01-26,2021-01-20,999,15620611,3936,39335920,0.49110772357723576,0.3971080630629715,47,0.4735562337232808,0.0038707523957590803,0.465969559027593,0.4811429084189686
Latino,hispanic,all_ages,All,2021-02-02,2021-01-27,999,15622313,3254,39334843,0.49846342962507684,0.3971622055285692,48,0.4761683235616929,0.004128388629866148,0.4680766818471553,0.48425996527623055
Latino,hispanic,all_ages,All,2021-02-09,2021-02-03,999,15624015,2522,39333764,0.5126883425852498,0.39721637115634295,49,0.4789256731933853,0.004505780161706621,0.47009434407644035,0.48775700231033026
Latino,hispanic,all_ages,All,2021-02-16,2021-02-10,999,15625720,1965,39332685,0.4860050890585242,0.3972706160283744,50,0.48174130264484916,0.004980232179779674,0.471980047572481,0.4915025577172173
Latino,hispanic,all_ages,All,2021-02-23,2021-02-17,999,15627419,1465,39331610,0.48395904436860065,0.39732467091990387,51,0.4845192780359677,0.0055263889208731,0.4736875557510565,0.495351000320879
Latino,hispanic,all_ages,All,2021-03-02,2021-02-24,999,15629123,1015,39330531,0.5073891625615764,0.3973788963083158,52,0.48715471158001256,0.006120443730062279,0.4751586418690905,0.4991507812909346
Latino,hispanic,all_ages,All,2021-03-09,2021-03-03,999,15630826,698,39329456,0.49426934097421205,0.39743305882491736,53,0.4895337615836506,0.006741658693623573,0.47632011054414836,0.5027474126231528
Latino,hispanic,all_ages,All,2021-03-16,2021-03-10,999,15632529,511,39328378,0.4598825831702544,0.3974872546231121,54,0.4915336324469397,0.007372516394344649,0.4770835003140242,0.5059837645798552
Latino,hispanic,all_ages,All,2021-03-23,2021-03-17,999,15634230,455,39327301,0.5142857142857142,0.39754139242863373,55,0.4930225746633248,0.007998490018531146,0.4773455342270037,0.5086996150996458
Latino,hispanic,all_ages,All,2021-03-30,2021-03-24,999,15635933,323,39326224,0.4582043343653251,0.39759558405607415,56,0.49385988481963894,0.008607902943312564,0.4769883950507463,0.5107313745885316
Latino,hispanic,all_ages,All,2021-04-06,2021-03-31,999,15637635,264,39325149,0.4318181818181818,0.39764973299910444,57,0.49389590559611474,0.009192055644680973,0.47587947653254004,0.5119123346596894
Latino,hispanic,all_ages,All,2021-04-13,2021-04-07,999,15639333,252,39324070,0.46825396825396826,0.3977038236377872,58,0.4929720257663739,0.009745683593069135,0.47387048592395836,0.5120735656087894
Latino,hispanic,all_ages,All,2021-04-20,2021-04-14,999,15641040,220,39322994,0.37272727272727274,0.39775811577317843,59,0.49092068019742374,0.010267778665297923,0.47079583401343983,0.5110455263814077
Latino,hispanic,all_ages,All,2021-04-27,2021-04-21,999,15642743,209,39321916,0.3875598086124402,0.3978123293890359,60,0.48756534984966926,0.010762796489172765,0.46647026873089065,0.5086604309684479
Latino,hispanic,all_ages,All,2021-05-04,2021-04-28,999,15644447,177,39320841,0.4067796610169492,0.39786654105389047,61,0.48272056177690104,0.011242243789431429,0.4606857639496154,0.5047553596041866
Latino,hispanic,all_ages,All,2021-05-11,2021-05-05,999,15646146,168,39319763,0.4107142857142857,0.3979206588808788,62,0.4761918891263024,0.011726557922486867,0.45320783559822814,0.49917594265437665
Latino,hispanic,all_ages,All,2021-05-18,2021-05-12,999,15647851,139,39318685,0.381294964028777,0.39797493227456615,63,0.4677759511384485,0.012247020151194051,0.44377179164210817,0.4917801106347888
Latino,hispanic,all_ages,All,2021-05-25,2021-05-19,999,15649552,160,39317609,0.39375,0.39802908666190767,64,0.4572604131473046,0.012847174612075246,0.4320799509076371,0.48244087538697206
Latino,hispanic,all_ages,All,2021-06-01,2021-05-26,999,15651254,104,39316531,0.4230769230769231,0.3980832896981679,65,0.44442398658022864,0.01358293840684443,0.41780142730281356,0.4710465458576437
Latino,hispanic,all_ages,All,2021-06-08,2021-06-02,999,15652958,111,39315453,0.36036036036036034,0.3981375465774234,66,0.4290364289579669,0.014520535880344835,0.400576178632491,0.4574966792834428
Latino,hispanic,all_ages,All,2021-06-15,2021-06-09,999,15654661,99,39314378,0.35353535353535354,0.39819175061093426,67,0.41085854389465926,0.01573192430008593,0.3800239722664908,0.4416931155228277
Latino,hispanic,all_ages,All,2021-06-22,2021-06-16,999,15656364,93,39313300,0.3333333333333333,0.3982459879989724,68,0.38964218109783566,0.017288559035584787,0.3557566053880895,0.4235277568075818
Latino,hispanic,all_ages,All,2021-06-29,2021-06-23,999,15658065,88,39312222,0.3977272727272727,0.3983001774867877,69,0.36513023636841346,0.019255491909856082,0.3273894722250955,0.4028710005117314
Latino,hispanic,all_ages,All,2021-07-06,2021-06-30,999,15659768,94,39311146,0.3829787234042553,0.39835440055601534,70,0.3370566516007081,0.021687840512570757,0.2945484841960694,0.3795648190053468
Latino,hispanic,all_ages,All,2021-07-13,2021-07-07,999,15661469,112,39310069,0.3392857142857143,0.39840858585112127,71,0.3051464147824241,0.024630392174970303,0.2568708461194823,0.3534219834453659
Latino,hispanic,all_ages,All,2021-07-20,2021-07-14,999,15663173,153,39308990,0.3790849673202614,0.3984628707071843,72,0.26911555999464376,0.028119577356527363,0.21400118837585014,0.3242299316134374
Latino,hispanic,all_ages,All,2021-07-27,2021-07-21,999,15664873,226,39307913,0.2743362831858407,0.3985170365061101,73,0.22867116741186422,0.032186386196885894,0.16558585046596785,0.2917564843577606
Latino,hispanic,under40,Under 40,2020-03-10,2020-03-04,0,10006410,1,21249999,1,0.4708899045124661,1,0.6929195108818663,0.1091187125345793,0.4790468343140909,0.9067921874496417
Latino,hispanic,under40,Under 40,2020-03-17,2020-03-11,0,10005470,0,21246519,0,0.47092278975205304,2,0.6974182716668872,0.09429642326246937,0.5125972820724473,0.8822392612613271
Latino,hispanic,under40,Under 40,2020-03-24,2020-03-18,0,10004527,5,21243038,0.6,0.470955566713198,3,0.7016381644303833,0.08125041863881595,0.542387343898304,0.8608889849624626
Latino,hispanic,under40,Under 40,2020-03-31,2020-03-25,0,10003586,10,21239556,0.4,0.47098847075711,4,0.7055951967987638,0.06990818187901714,0.5685751603158902,0.8426152332816375
Latino,hispanic,under40,Under 40,2020-04-07,2020-04-01,0,10002644,5,21236076,0.6,0.4710212941411587,5,0.709304569362982,0.0602022722959259,0.5913081156629673,0.8273010230629968
Latino,hispanic,under40,Under 40,2020-04-14,2020-04-08,0,10001702,7,21232594,0.7142857142857143,0.4710541726554937,6,0.7127806756785355,0.052065860158120696,0.610731589768619,0.8148297615884521
Latino,hispanic,under40,Under 40,2020-04-21,2020-04-15,0,10000760,18,21229113,0.8333333333333334,0.4710870397646854,7,0.7160371022654664,0.045424151339580957,0.6270057656398876,0.8050684388910451
Latino,hispanic,under40,Under 40,2020-04-28,2020-04-22,0,9999818,9,21225630,0.7777777777777778,0.4711199620458851,8,0.7190866286083597,0.04018135470394193,0.6403311733886335,0.7978420838280859
Latino,hispanic,under40,Under 40,2020-05-05,2020-04-29,0,9998877,9,21222151,0.7777777777777778,0.4711528534501522,9,0.7219412271563457,0.03620616713160249,0.6509771395784048,0.7929053147342866
Latino,hispanic,under40,Under 40,2020-05-12,2020-05-06,0,9997937,9,21218669,1,0.4711858693870007,10,0.7246120633230979,0.03332341601860563,0.6592981679266309,0.789925958719565
Latino,hispanic,under40,Under 40,2020-05-19,2020-05-13,0,9996993,10,21215188,0.8,0.47121868540594597,11,0.7271094954868351,0.03132051524013989,0.665721285616161,0.7884977053575093
Latino,hispanic,under40,Under 40,2020-05-26,2020-05-20,0,9996053,6,21211707,0.6666666666666666,0.4712517007707112,12,0.7294430749903188,0.029969984486698756,0.6707019053963892,0.7881842445842484
Latino,hispanic,under40,Under 40,2020-06-02,2020-05-27,0,9995111,13,21208226,0.7692307692307693,0.471284632670361,13,0.7316215461408555,0.02905828294863742,0.6746673115615262,0.7885757807201849
Latino,hispanic,under40,Under 40,2020-06-09,2020-06-03,0,9994170,16,21204744,0.6875,0.47131764476854804,14,0.7336528462102954,0.028408008261124242,0.6779731500184919,0.7893325424020988
Latino,hispanic,under40,Under 40,2020-06-16,2020-06-10,0,9993228,10,21201265,1,0.4713505538466691,15,0.7355441054350331,0.0278872934208361,0.6808850103301943,0.7902032005398719
Latino,hispanic,under40,Under 40,2020-06-23,2020-06-17,0,9992286,15,21197781,0.6666666666666666,0.4713835849139115,16,0.7373016470160073,0.02740835923475446,0.6835812629158886,0.791022031116126
Latino,hispanic,under40,Under 40,2020-06-30,2020-06-24,0,9991345,16,21194302,0.75,0.47141656281013644,17,0.7389309871187004,0.02692034773119602,0.6861671055655563,0.7916948686718446
Latino,hispanic,under40,Under 40,2020-07-07,2020-07-01,0,9990565,22,21191413,0.6363636363636364,0.471444023105019,18,0.7404368348731394,0.026400621400546005,0.6886916169280692,0.7921820528182095
Latino,hispanic,under40,Under 40,2020-07-14,2020-07-08,0,9989654,22,21188044,0.7727272727272727,0.4714759890058752,19,0.7418230923738951,0.025846696471891802,0.6911635672889872,0.792482617458803
Latino,hispanic,under40,Under 40,2020-07-21,2020-07-15,0,9988745,41,21184674,0.7073170731707317,0.47150808173871356,20,0.7430928546800826,0.025269496323627613,0.6935646418857725,0.7926210674743926
Latino,hispanic,under40,Under 40,2020-07-28,2020-07-22,0,9987833,33,21181302,0.696969696969697,0.47154008757346455,21,0.7442484098153609,0.024687881597838492,0.69586016188359745,0.7926366577471243
Latino,hispanic,under40,Under 40,2020-08-04,2020-07-29,0,9986924,29,21177931,0.7931034482758621,0.4715722229900551,22,0.7452912387679331,0.02412418382841399,0.6980078384642417,0.7925746390716245
Latino,hispanic,under40,Under 40,2020-08-11,2020-08-05,0,9986012,28,21174562,0.7857142857142857,0.4716041824147295,23,0.7462220154905467,0.023600493313531538,0.6999650485960248,0.7924789823850685
Latino,hispanic,under40,Under 40,2020-08-18,2020-08-12,0,9985103,17,21171191,0.7058823529411765,0.4716363382674125,24,0.7470406069004931,0.023135581412632424,0.7016948673317336,0.7923863464692527
Latino,hispanic,under40,Under 40,2020-08-25,2020-08-19,0,9984192,24,21167820,0.7083333333333334,0.4716684098787688,25,0.7477460728796079,0.02274248592000513,0.7031708004763979,0.792321345282818
Latino,hispanic,under40,Under 40,2020-09-01,2020-08-26,0,9983283,10,21164451,0.6,0.47170054162992464,26,0.7483366662742706,0.022426891975109817,0.7043799580030554,0.7922933745454859
Latino,hispanic,under40,Under 40,2020-09-08,2020-09-02,0,9982369,17,21161080,0.7058823529411765,0.47173249191440136,27,0.7488098328954049,0.02218645217661505,0.7053243866292395,0.7922952791615704
Latino,hispanic,under40,Under 40,2020-09-15,2020-09-09,0,9981461,15,21157711,0.8666666666666667,0.47176469136949645,28,0.7491622115184787,0.022011095160874905,0.706020465003164,0.7923039580337935
Latino,hispanic,under40,Under 40,2020-09-22,2020-09-16,0,9980549,11,21154340,0.9090909090909091,0.47179675659935505,29,0.7493896338835042,0.021884210914972602,0.706496580490158,0.7922826872768505
Latino,hispanic,under40,Under 40,2020-09-29,2020-09-23,0,9979640,9,21150968,0.6666666666666666,0.47182899619535146,30,0.7494871246950371,0.02178445019982067,0.7067896023033886,0.7921846470866856
Latino,hispanic,under40,Under 40,2020-10-06,2020-09-30,0,9978728,12,21147599,0.75,0.4718610372742551,31,0.7494489016221776,0.021687803947682795,0.7069408058847193,0.7919569973596359
Latino,hispanic,under40,Under 40,2020-10-13,2020-10-07,0,9977819,5,21144229,0.6,0.4718932527641467,32,0.74926837529857,0.021569657921307734,0.7069918457728069,0.7915449048243332
Latino,hispanic,under40,Under 40,2020-10-20,2020-10-14,0,9976907,5,21140857,0.8,0.4719253812652912,33,0.7489381493224028,0.021406618858502337,0.7069811763597382,0.7908951222850673
Latino,hispanic,under40,Under 40,2020-10-27,2020-10-21,0,9975998,8,21137488,0.75,0.47195759496114204,34,0.7484500202564086,0.021178029922294717,0.7069410816087109,0.7899589589041063
Latino,hispanic,under40,Under 40,2020-11-03,2020-10-28,0,9975087,13,21134117,0.6923076923076923,0.47198976895982925,35,0.7477949776278636,0.020867195574476843,0.706895274301889,0.7886946809538382
Latino,hispanic,under40,Under 40,2020-11-10,2020-11-04,0,9974177,6,21130746,0.3333333333333333,0.4720220005483952,36,0.7469632039285887,0.020462403393190234,0.7068568932779359,0.7870695145792416
Latino,hispanic,under40,Under 40,2020-11-17,2020-11-11,0,9973265,13,21127376,0.8461538461538461,0.47205412541529057,37,0.7459440746149488,0.019957866700063366,0.7068266558828247,0.785061493347073
Latino,hispanic,under40,Under 40,2020-11-24,2020-11-18,0,9972357,13,21124007,0.6153846153846154,0.47208642754189584,38,0.7447261581078527,0.0193547284190662,0.7067908904064829,0.7826614258092225
Latino,hispanic,under40,Under 40,2020-12-01,2020-11-25,0,9971445,25,21120636,0.8,0.4721185952923009,39,0.7432972157927531,0.01866227096104885,0.7067191647090973,0.7798752668764088
Latino,hispanic,under40,Under 40,2020-12-08,2020-12-02,0,9970535,37,21117266,0.7567567567567568,0.47215084566344906,40,0.7416442020196476,0.01789946295505315,0.7065612546277434,0.7767271494115519
